nome,sobrenome,idade,sexo,compra,ano,pagamento
Helena,Martins,18,F,2893,2009,credito
Davi,Pereira,23,M,5463,2014,debito
Valentina,Oliveira,38,F,7619,2008,dinheiro
Miguel,Pereira,51,M,4567,2010,dinheiro
Gabriel,Martins,28,M,9964,2005,dinheiro
Bernardo,Santos,43,M,3057,2014,debito
Valentina,Souza,43,F,6615,2006,credito
Gabriel,Maia,35,M,5086,2019,debito
Arthur,Santos,60,M,4131,2015,dinheiro
Bernardo,Rodrigues,33,M,4589,2005,debito
Sophia,Ferreira,38,F,3184,2009,debito
Helena,Soares,51,F,6843,2012,debito
Valentina,Maia,52,F,9807,2005,debito
Alice,Soares,18,F,4350,2005,debito
Miguel,Maia,56,M,3369,2017,debito
Heloisa,Souza,43,F,6164,2011,credito
Theo,Gomes,38,M,6543,2017,dinheiro
Heitor,Alves,50,M,4969,2005,credito
Heloisa,Martins,63,F,5725,2014,debito
Heitor,Gomes,62,M,4775,2008,dinheiro
Heitor,Maia,37,M,1226,2016,credito
Arthur,Gomes,62,M,3260,2018,credito
Miguel,Rodrigues,67,M,3276,2011,dinheiro
Valentina,Alves,44,F,3156,2018,dinheiro
Arthur,Rodrigues,40,M,938,2013,dinheiro
Theo,Soares,26,M,8327,2007,debito
Arthur,Rodrigues,31,M,9210,2018,dinheiro
Maria,Alves,56,F,4735,2006,debito
Maria,Alves,65,F,6445,2016,debito
Arthur,Ribeiro,66,M,5325,2006,credito
Theo,Santos,66,M,6967,2018,credito
Bernardo,Soares,33,M,7887,2015,dinheiro
Heitor,Pereira,46,M,597,2020,credito
Gabriel,Santos,26,M,1970,2017,dinheiro
Bernardo,Pereira,29,M,7748,2016,debito
Bernardo,Maia,65,M,1763,2012,debito
Gabriel,Ferreira,22,M,8990,2013,debito
Gael,Gomes,23,M,4325,2020,credito
Gael,Ferreira,26,M,3728,2019,debito
Helena,Silva,52,F,5917,2014,debito
Laura,Souza,45,F,4731,2018,credito
Alice,Silva,50,F,5982,2020,debito
Maria,Ribeiro,49,F,8532,2014,dinheiro
Heloisa,Pereira,27,F,2262,2007,debito
Heitor,Martins,40,M,3644,2008,dinheiro
Alice,Santos,67,F,7516,2010,credito
Maria,Pereira,25,F,7402,2018,debito
Heitor,Ferreira,49,M,5667,2011,credito
Helena,Santos,70,F,7171,2013,dinheiro
Miguel,Ribeiro,65,M,4147,2011,credito
Gael,Alves,46,M,5055,2015,dinheiro
Alice,Rodrigues,61,F,3384,2019,debito
Helena,Souza,36,F,4769,2005,credito
Miguel,Rodrigues,60,M,4918,2020,debito
Bernardo,Alves,26,M,4954,2018,credito
Maria,Maia,50,F,3005,2011,dinheiro
Heitor,Ribeiro,46,M,5559,2011,credito
Gabriel,Alves,19,M,6253,2019,dinheiro
Heitor,Alves,65,M,6810,2012,credito
Gael,Alves,26,M,4785,2012,credito
Laura,Alves,58,F,1773,2005,dinheiro
Laura,Ferreira,62,F,9075,2012,dinheiro
Alice,Alves,39,F,5035,2014,debito
Helena,Rodrigues,31,F,6978,2012,debito
Samuel,Silva,48,M,8094,2018,credito
Gabriel,Ferreira,39,M,7265,2014,dinheiro
Davi,Silva,62,M,5331,2017,dinheiro
Sophia,Ribeiro,23,F,2346,2015,dinheiro
Maria,Pereira,58,F,6584,2005,debito
Miguel,Pereira,46,M,2651,2010,debito
Maria,Silva,49,F,9297,2011,credito
Helena,Gomes,36,F,4514,2020,debito
Davi,Maia,31,M,578,2013,credito
Valentina,Martins,40,F,9145,2014,debito
Valentina,Soares,25,F,1787,2006,debito
Bernardo,Ferreira,56,M,2827,2008,dinheiro
Valentina,Ferreira,26,F,4605,2008,debito
Arthur,Santos,58,M,9564,2018,dinheiro
Helena,Ribeiro,29,F,4956,2014,debito
Miguel,Gomes,22,M,997,2013,dinheiro
Bernardo,Martins,30,M,1545,2017,debito
Gael,Alves,51,M,7126,2008,credito
Heloisa,Maia,42,F,3405,2018,dinheiro
Theo,Souza,33,M,8299,2007,debito
Theo,Ribeiro,42,M,9514,2020,debito
Miguel,Rodrigues,39,M,3159,2010,credito
Bernardo,Santos,47,M,7453,2017,credito
Theo,Alves,30,M,5963,2007,debito
Samuel,Maia,30,M,8078,2014,dinheiro
Alice,Soares,57,F,4015,2010,debito
Heloisa,Santos,70,F,6471,2020,dinheiro
Davi,Silva,55,M,6605,2018,dinheiro
Miguel,Alves,20,M,2946,2006,credito
Helena,Silva,67,F,4873,2006,debito
Laura,Ferreira,69,F,8999,2013,debito
Alice,Santos,31,F,6512,2007,credito
Davi,Soares,29,M,2696,2016,dinheiro
Heitor,Gomes,66,M,7799,2015,debito
Heloisa,Rodrigues,26,F,737,2017,credito
Sophia,Ribeiro,46,F,8746,2007,dinheiro
Helena,Ribeiro,65,F,4439,2010,debito
Gael,Souza,51,M,4507,2019,debito
Maria,Gomes,19,F,8644,2012,debito
Helena,Santos,55,F,6636,2016,credito
Bernardo,Martins,38,M,1530,2009,credito
Valentina,Silva,27,F,9345,2014,debito
Heitor,Alves,31,M,4408,2010,debito
Samuel,Pereira,59,M,7214,2007,dinheiro
Heloisa,Alves,60,F,5376,2012,credito
Laura,Pereira,34,F,3414,2006,debito
Bernardo,Ribeiro,57,M,7750,2008,credito
Alice,Alves,53,F,3159,2007,debito
Miguel,Oliveira,52,M,5210,2018,credito
Samuel,Gomes,35,M,5946,2018,credito
Samuel,Martins,48,M,5532,2012,dinheiro
Heloisa,Souza,50,F,9922,2012,debito
Miguel,Souza,46,M,3023,2009,dinheiro
Heloisa,Rodrigues,22,F,6815,2010,credito
Alice,Alves,29,F,8769,2017,dinheiro
Helena,Silva,45,F,5440,2020,credito
Arthur,Pereira,62,M,7314,2013,debito
Valentina,Ferreira,47,F,3133,2020,debito
Valentina,Alves,55,F,8256,2019,credito
Gael,Silva,22,M,8272,2015,credito
Bernardo,Oliveira,45,M,8493,2014,debito
Valentina,Soares,66,F,8287,2015,dinheiro
Arthur,Gomes,26,M,8243,2008,dinheiro
Miguel,Pereira,56,M,8395,2011,dinheiro
Gabriel,Maia,20,M,7167,2009,credito
Miguel,Rodrigues,25,M,9356,2012,dinheiro
Theo,Maia,61,M,8009,2014,debito
Maria,Maia,27,F,1701,2017,debito
Davi,Alves,21,M,5170,2012,credito
Samuel,Gomes,32,M,2924,2019,credito
Davi,Gomes,43,M,1853,2017,dinheiro
Heitor,Silva,59,M,549,2011,dinheiro
Sophia,Maia,46,F,5730,2014,debito
Davi,Alves,29,M,2616,2019,credito
Valentina,Souza,55,F,8201,2006,debito
Heloisa,Soares,57,F,891,2013,credito
Davi,Soares,22,M,4352,2020,credito
Helena,Santos,59,F,1641,2009,debito
Samuel,Martins,51,M,5399,2019,credito
Laura,Silva,57,F,7641,2015,dinheiro
Alice,Ferreira,70,F,4291,2011,credito
Miguel,Rodrigues,56,M,2669,2015,credito
Sophia,Rodrigues,42,F,5555,2006,credito
Bernardo,Ribeiro,31,M,8614,2014,dinheiro
Davi,Gomes,59,M,8070,2014,dinheiro
Miguel,Santos,57,M,3659,2007,credito
Heitor,Silva,61,M,2128,2008,debito
Maria,Alves,20,F,5714,2014,debito
Gabriel,Santos,36,M,6030,2014,credito
Maria,Ribeiro,22,F,8628,2011,dinheiro
Arthur,Silva,55,M,2826,2007,dinheiro
Helena,Ferreira,18,F,5418,2008,debito
Miguel,Silva,52,M,7905,2014,credito
Laura,Ribeiro,70,F,6442,2018,credito
Samuel,Gomes,19,M,7101,2020,credito
Heloisa,Souza,24,F,4368,2005,credito
Sophia,Oliveira,41,F,7090,2009,credito
Bernardo,Souza,18,M,8999,2015,credito
Helena,Silva,41,F,5157,2017,dinheiro
Heloisa,Souza,29,F,5711,2020,debito
Samuel,Souza,55,M,6897,2019,debito
Arthur,Souza,21,M,9148,2010,credito
Sophia,Santos,40,F,3660,2017,dinheiro
Davi,Silva,45,M,1761,2014,debito
Gael,Maia,69,M,7140,2010,dinheiro
Miguel,Alves,37,M,4620,2017,dinheiro
Bernardo,Martins,41,M,8787,2011,credito
Heitor,Gomes,45,M,892,2010,debito
Maria,Ribeiro,18,F,2014,2011,credito
Heloisa,Ferreira,21,F,1887,2017,credito
Valentina,Rodrigues,18,F,1054,2020,debito
Heloisa,Soares,67,F,5511,2008,dinheiro
Valentina,Martins,38,F,7850,2011,debito
Alice,Ferreira,29,F,1367,2010,dinheiro
Gael,Alves,63,M,3545,2020,credito
Heitor,Martins,42,M,679,2008,dinheiro
Samuel,Alves,67,M,3165,2008,debito
Arthur,Ribeiro,20,M,2186,2018,debito
Theo,Gomes,45,M,6693,2015,credito
Alice,Ferreira,53,F,7716,2008,credito
Alice,Ferreira,69,F,4637,2018,debito
Maria,Ferreira,60,F,5920,2017,debito
Samuel,Ribeiro,26,M,8139,2015,debito
Sophia,Ferreira,64,F,1367,2010,debito
Alice,Silva,29,F,8015,2009,credito
Samuel,Maia,69,M,3733,2005,debito
Heitor,Souza,29,M,5945,2012,dinheiro
Valentina,Silva,19,F,9782,2016,dinheiro
Theo,Rodrigues,32,M,8504,2008,dinheiro
Laura,Pereira,60,F,5151,2017,dinheiro
Maria,Soares,39,F,9209,2018,dinheiro
Alice,Santos,26,F,5486,2014,dinheiro
Davi,Rodrigues,41,M,3195,2018,credito
Sophia,Alves,35,F,9583,2020,credito
Sophia,Ribeiro,60,F,837,2008,debito
Helena,Ferreira,56,F,6784,2016,dinheiro
Davi,Martins,60,M,2912,2018,debito
Gael,Rodrigues,29,M,9423,2007,debito
Heitor,Oliveira,68,M,9159,2019,dinheiro
Samuel,Souza,33,M,7584,2009,credito
Valentina,Rodrigues,45,F,9710,2006,dinheiro
Gabriel,Alves,53,M,5146,2020,dinheiro
Laura,Santos,35,F,2574,2020,credito
Davi,Rodrigues,27,M,9871,2010,debito
Helena,Pereira,48,F,7275,2015,dinheiro
Laura,Martins,46,F,7283,2017,dinheiro
Gael,Alves,31,M,7339,2006,dinheiro
Gael,Martins,26,M,4953,2009,dinheiro
Helena,Ribeiro,33,F,7920,2019,debito
Maria,Ribeiro,48,F,6101,2012,dinheiro
Davi,Silva,55,M,3511,2020,dinheiro
Gabriel,Maia,28,M,7204,2008,dinheiro
Davi,Ribeiro,52,M,5054,2018,dinheiro
Sophia,Pereira,28,F,3614,2011,debito
Gabriel,Gomes,64,M,6043,2005,debito
Heloisa,Oliveira,64,F,2281,2010,dinheiro
Miguel,Souza,47,M,4933,2018,credito
Sophia,Maia,42,F,6069,2008,dinheiro
Miguel,Soares,32,M,8314,2007,debito
Gabriel,Alves,21,M,4443,2013,debito
Alice,Ferreira,64,F,1573,2015,dinheiro
Heitor,Soares,62,M,6934,2006,debito
Bernardo,Martins,59,M,9981,2020,credito
Gael,Alves,38,M,2079,2011,credito
Maria,Alves,30,F,9517,2009,credito
Valentina,Alves,54,F,2667,2020,dinheiro
Samuel,Ferreira,61,M,2274,2019,debito
Theo,Alves,19,M,1411,2017,dinheiro
Theo,Rodrigues,50,M,9667,2007,debito
Bernardo,Martins,60,M,5780,2010,credito
Heitor,Maia,26,M,4814,2007,debito
Gael,Alves,70,M,576,2020,debito
Sophia,Alves,62,F,9466,2007,debito
Heitor,Martins,32,M,5536,2014,credito
Helena,Gomes,61,F,3256,2014,credito
Miguel,Gomes,24,M,2061,2005,debito
Valentina,Gomes,44,F,2045,2012,credito
Gabriel,Ribeiro,28,M,6794,2016,debito
Bernardo,Martins,40,M,1644,2011,debito
Theo,Santos,29,M,3775,2018,debito
Miguel,Pereira,41,M,5389,2009,dinheiro
Arthur,Ferreira,25,M,1955,2013,dinheiro
Laura,Oliveira,30,F,8013,2012,dinheiro
Gael,Ferreira,40,M,3527,2005,debito
Helena,Alves,32,F,6284,2008,credito
Heitor,Santos,66,M,5698,2006,credito
Heloisa,Soares,18,F,8186,2008,dinheiro
Alice,Souza,36,F,1213,2019,credito
Laura,Martins,57,F,8284,2011,debito
Laura,Martins,48,F,6686,2013,credito
Sophia,Souza,37,F,6516,2006,debito
Valentina,Martins,61,F,2537,2006,credito
Heitor,Santos,56,M,2480,2017,dinheiro
Laura,Alves,54,F,6661,2018,dinheiro
Heitor,Pereira,25,M,9841,2009,credito
Arthur,Maia,23,M,6529,2006,credito
Alice,Ferreira,63,F,9414,2015,dinheiro
Theo,Alves,22,M,5747,2005,debito
Bernardo,Ribeiro,35,M,3253,2018,debito
Laura,Soares,58,F,3253,2005,debito
Miguel,Pereira,41,M,1675,2013,dinheiro
Laura,Santos,18,F,3216,2008,dinheiro
Heitor,Martins,69,M,643,2020,debito
Davi,Gomes,21,M,1377,2014,credito
Maria,Maia,19,F,9060,2014,debito
Arthur,Alves,53,M,3226,2015,dinheiro
Davi,Rodrigues,20,M,2008,2012,credito
Gabriel,Ferreira,55,M,8586,2015,debito
Bernardo,Maia,60,M,6514,2008,credito
Heitor,Souza,69,M,1946,2016,credito
Maria,Ribeiro,25,F,5907,2019,dinheiro
Laura,Oliveira,37,F,6131,2012,dinheiro
Maria,Martins,22,F,5705,2013,credito
Davi,Alves,43,M,7302,2011,credito
Davi,Martins,43,M,2548,2012,credito
Samuel,Soares,69,M,1076,2015,credito
Laura,Silva,52,F,4137,2009,dinheiro
Bernardo,Ferreira,33,M,4664,2012,debito
Heitor,Rodrigues,52,M,2950,2019,debito
Heloisa,Pereira,69,F,9276,2011,credito
Bernardo,Martins,45,M,8105,2012,dinheiro
Heloisa,Alves,55,F,8595,2016,debito
Theo,Martins,39,M,3556,2007,debito
Gabriel,Martins,51,M,4889,2011,debito
Heitor,Ribeiro,32,M,5464,2014,debito
Theo,Silva,34,M,1437,2007,debito
Heloisa,Martins,62,F,3353,2011,dinheiro
Helena,Ferreira,20,F,1010,2010,credito
Heitor,Oliveira,28,M,7708,2014,credito
Sophia,Martins,68,F,729,2007,dinheiro
Heitor,Maia,66,M,3729,2016,dinheiro
Alice,Pereira,43,F,565,2015,credito
Laura,Martins,45,F,7305,2009,dinheiro
Alice,Silva,47,F,9463,2009,dinheiro
Laura,Ferreira,27,F,2385,2020,debito
Gael,Souza,30,M,1477,2020,credito
Davi,Oliveira,70,M,3350,2012,debito
Miguel,Alves,18,M,9834,2016,credito
Alice,Oliveira,23,F,3358,2017,debito
Miguel,Santos,34,M,8062,2006,credito
Bernardo,Martins,44,M,1125,2019,credito
Heitor,Ribeiro,60,M,6978,2014,credito
Miguel,Soares,20,M,1886,2014,credito
Theo,Soares,38,M,7103,2020,dinheiro
Sophia,Pereira,19,F,9205,2008,credito
Valentina,Santos,20,F,7500,2012,debito
Gael,Maia,25,M,3580,2007,debito
Gael,Alves,62,M,5548,2019,debito
Heitor,Silva,28,M,3235,2008,dinheiro
Miguel,Rodrigues,69,M,7100,2014,dinheiro
Maria,Rodrigues,51,F,3417,2014,dinheiro
Helena,Martins,40,F,4219,2008,debito
Heitor,Silva,58,M,5152,2016,credito
Heitor,Ferreira,41,M,7971,2012,debito
Miguel,Ferreira,35,M,8172,2005,debito
Samuel,Ferreira,60,M,4890,2007,debito
Theo,Silva,39,M,7818,2018,dinheiro
Maria,Soares,30,F,2717,2014,dinheiro
Alice,Maia,36,F,7541,2014,credito
Alice,Ribeiro,50,F,5996,2011,credito
Helena,Alves,53,F,2694,2005,dinheiro
Valentina,Silva,41,F,1814,2010,debito
Gabriel,Pereira,50,M,1604,2013,credito
Valentina,Pereira,46,F,7515,2011,debito
Heloisa,Oliveira,56,F,8185,2009,debito
Heloisa,Alves,18,F,5740,2007,credito
Heitor,Gomes,70,M,4665,2015,credito
Davi,Soares,33,M,5793,2015,credito
Laura,Ribeiro,21,F,3436,2014,debito
Heitor,Silva,19,M,6504,2009,dinheiro
Arthur,Soares,58,M,8377,2020,dinheiro
Bernardo,Silva,45,M,3778,2015,credito
Maria,Pereira,59,F,1609,2019,dinheiro
Arthur,Alves,36,M,1070,2008,dinheiro
Gael,Alves,30,M,4458,2007,dinheiro
Alice,Soares,59,F,8212,2005,debito
Laura,Ribeiro,32,F,629,2015,dinheiro
Gabriel,Ferreira,28,M,5398,2006,credito
Heitor,Gomes,61,M,8882,2009,credito
Laura,Soares,58,F,5712,2019,dinheiro
Sophia,Soares,25,F,6159,2020,debito
Heloisa,Alves,39,F,9645,2015,credito
Heloisa,Pereira,27,F,3102,2007,dinheiro
Gabriel,Alves,33,M,4849,2017,debito
Sophia,Soares,50,F,2260,2006,credito
Helena,Ferreira,22,F,1532,2013,dinheiro
Theo,Alves,61,M,3043,2018,credito
Alice,Alves,19,F,773,2020,debito
Theo,Maia,50,M,9069,2017,dinheiro
Bernardo,Souza,30,M,4060,2011,debito
Heloisa,Silva,42,F,5932,2019,debito
Gael,Silva,52,M,7831,2006,credito
Davi,Maia,52,M,1016,2011,credito
Davi,Silva,48,M,6649,2009,dinheiro
Arthur,Ribeiro,27,M,4546,2020,credito
Heloisa,Soares,23,F,4077,2005,credito
Theo,Alves,19,M,1368,2015,credito
Samuel,Rodrigues,27,M,8548,2020,dinheiro
Gabriel,Maia,45,M,3751,2019,dinheiro
Alice,Maia,25,F,2432,2011,debito
Gael,Oliveira,43,M,1090,2005,debito
Valentina,Ferreira,34,F,3003,2005,dinheiro
Alice,Oliveira,24,F,2864,2011,debito
Helena,Santos,58,F,1279,2013,debito
Helena,Ribeiro,68,F,3859,2016,dinheiro
Heloisa,Rodrigues,43,F,1145,2016,debito
Theo,Alves,55,M,2941,2012,debito
Davi,Soares,43,M,8683,2006,dinheiro
Valentina,Alves,20,F,7721,2008,credito
Bernardo,Souza,29,M,7668,2010,credito
Gael,Rodrigues,67,M,2118,2006,dinheiro
Heloisa,Ribeiro,41,F,9426,2019,dinheiro
Heitor,Ferreira,30,M,9514,2007,credito
Arthur,Oliveira,68,M,1636,2009,dinheiro
Arthur,Alves,33,M,3672,2016,credito
Miguel,Alves,62,M,686,2006,debito
Valentina,Martins,62,F,8079,2005,dinheiro
Arthur,Souza,43,M,6560,2013,credito
Heitor,Alves,30,M,6149,2012,credito
Heloisa,Martins,46,F,2589,2020,dinheiro
Davi,Santos,53,M,6951,2010,dinheiro
Samuel,Soares,66,M,9406,2010,debito
Helena,Pereira,65,F,7651,2007,debito
Theo,Ribeiro,45,M,1415,2019,debito
Arthur,Alves,50,M,8862,2016,dinheiro
Sophia,Ribeiro,68,F,9233,2016,debito
Gael,Ribeiro,67,M,3716,2020,credito
Davi,Oliveira,47,M,8061,2005,debito
Bernardo,Oliveira,41,M,9719,2017,credito
Gael,Alves,55,M,4624,2008,debito
Sophia,Alves,54,F,2976,2009,dinheiro
Gael,Silva,57,M,5589,2019,dinheiro
Sophia,Oliveira,43,F,2085,2013,debito
Davi,Gomes,46,M,502,2013,dinheiro
Laura,Alves,69,F,9780,2018,debito
Bernardo,Gomes,52,M,4050,2010,dinheiro
Valentina,Oliveira,61,F,2057,2014,debito
Samuel,Ribeiro,57,M,8037,2019,dinheiro
Maria,Martins,20,F,9956,2016,credito
Gabriel,Ferreira,62,M,5640,2018,credito
Heloisa,Silva,20,F,3706,2008,dinheiro
Maria,Maia,43,F,688,2006,debito
Arthur,Alves,35,M,2843,2006,credito
Bernardo,Alves,53,M,4080,2005,credito
Valentina,Alves,18,F,9077,2008,credito
Valentina,Ferreira,26,F,7430,2014,dinheiro
Alice,Alves,47,F,8841,2019,credito
Miguel,Gomes,43,M,6144,2017,dinheiro
Alice,Oliveira,53,F,3567,2011,dinheiro
Laura,Martins,67,F,6544,2010,credito
Alice,Pereira,30,F,6250,2020,credito
Alice,Ribeiro,60,F,9450,2010,debito
Miguel,Souza,52,M,6087,2014,debito
Sophia,Ribeiro,21,F,9303,2019,credito
Heitor,Soares,38,M,9277,2010,debito
Gael,Santos,24,M,6272,2012,credito
Bernardo,Pereira,54,M,2838,2009,debito
Heitor,Silva,21,M,1419,2013,debito
Gabriel,Oliveira,24,M,4984,2007,dinheiro
Arthur,Alves,70,M,9561,2019,debito
Davi,Maia,24,M,1050,2012,credito
Samuel,Oliveira,58,M,8139,2011,credito
Alice,Souza,40,F,9282,2020,debito
Samuel,Alves,70,M,1996,2014,credito
Heitor,Silva,66,M,4244,2007,credito
Arthur,Gomes,25,M,1999,2018,credito
Heitor,Ferreira,25,M,6279,2010,debito
Arthur,Alves,41,M,1595,2017,debito
Gael,Silva,50,M,555,2008,credito
Heloisa,Santos,38,F,3444,2014,credito
Maria,Ribeiro,27,F,6303,2006,credito
Theo,Alves,57,M,8328,2012,debito
Samuel,Gomes,59,M,7340,2009,credito
Valentina,Alves,32,F,5066,2013,debito
Heitor,Souza,51,M,8276,2007,credito
Miguel,Ferreira,45,M,2008,2012,credito
Gael,Alves,19,M,3722,2013,credito
Arthur,Ferreira,52,M,6133,2019,debito
Heitor,Alves,69,M,9160,2017,dinheiro
Heloisa,Gomes,45,F,5532,2013,debito
Valentina,Souza,25,F,2707,2011,debito
Gael,Rodrigues,44,M,5878,2019,debito
Gael,Soares,49,M,4846,2012,dinheiro
Valentina,Oliveira,63,F,6666,2008,credito
Theo,Alves,61,M,7106,2011,dinheiro
Valentina,Oliveira,37,F,5846,2017,debito
Gael,Souza,68,M,1309,2010,dinheiro
Davi,Rodrigues,41,M,4059,2016,credito
Davi,Gomes,50,M,769,2007,debito
Helena,Pereira,50,F,9790,2005,dinheiro
Maria,Ribeiro,32,F,8521,2014,debito
Davi,Ferreira,48,M,7297,2018,debito
Bernardo,Maia,41,M,887,2011,credito
Valentina,Gomes,60,F,1532,2020,dinheiro
Valentina,Ribeiro,39,F,9590,2017,credito
Gael,Martins,70,M,5041,2018,dinheiro
Theo,Silva,46,M,3020,2015,debito
Samuel,Ferreira,68,M,2665,2015,dinheiro
Maria,Souza,54,F,8801,2017,credito
Samuel,Ferreira,56,M,6321,2012,debito
Gael,Maia,55,M,4858,2012,dinheiro
Maria,Oliveira,49,F,4649,2020,credito
Heitor,Gomes,40,M,2453,2020,dinheiro
Miguel,Soares,65,M,2698,2008,credito
Gael,Gomes,60,M,1811,2011,dinheiro
Maria,Maia,41,F,1133,2008,dinheiro
Heloisa,Oliveira,66,F,3748,2005,dinheiro
Laura,Silva,60,F,5080,2011,debito
Theo,Oliveira,43,M,7612,2009,debito
Davi,Rodrigues,63,M,9359,2018,credito
Davi,Gomes,51,M,8832,2008,credito
Helena,Alves,61,F,2870,2011,credito
Bernardo,Ferreira,61,M,9339,2020,dinheiro
Helena,Alves,18,F,5931,2018,credito
Helena,Souza,54,F,9751,2010,dinheiro
Heitor,Alves,60,M,6881,2010,credito
Heloisa,Ribeiro,50,F,6088,2015,dinheiro
Maria,Pereira,30,F,6905,2017,dinheiro
Gael,Martins,47,M,9283,2018,credito
Valentina,Soares,30,F,3252,2020,dinheiro
Bernardo,Gomes,35,M,3027,2015,debito
Davi,Rodrigues,35,M,6178,2018,credito
Maria,Alves,65,F,3185,2014,debito
Sophia,Ribeiro,37,F,6690,2012,credito
Davi,Alves,20,M,5217,2008,debito
Theo,Rodrigues,49,M,9918,2008,debito
Heloisa,Ferreira,35,F,4503,2006,credito
Sophia,Soares,64,F,3477,2007,debito
Samuel,Martins,43,M,1809,2010,credito
Miguel,Pereira,25,M,9292,2016,dinheiro
Gabriel,Oliveira,46,M,4219,2019,dinheiro
Bernardo,Souza,26,M,9789,2014,debito
Arthur,Santos,54,M,4454,2010,debito
Helena,Soares,68,F,6501,2005,dinheiro
Bernardo,Martins,26,M,4608,2010,debito
Heloisa,Alves,65,F,6317,2007,debito
Bernardo,Ribeiro,62,M,1414,2007,credito
Miguel,Silva,31,M,1821,2005,dinheiro
Maria,Souza,42,F,9522,2016,credito
Bernardo,Rodrigues,49,M,5627,2007,debito
Miguel,Souza,70,M,9174,2012,debito
Laura,Pereira,29,F,3378,2015,credito
Bernardo,Silva,23,M,2767,2014,dinheiro
Gabriel,Santos,65,M,9102,2017,dinheiro
Davi,Oliveira,48,M,2655,2014,dinheiro
Arthur,Souza,54,M,4803,2016,credito
Gael,Soares,50,M,1752,2006,dinheiro
Gabriel,Alves,24,M,6052,2020,credito
Laura,Oliveira,27,F,6589,2014,dinheiro
Sophia,Santos,19,F,5485,2017,dinheiro
Samuel,Ribeiro,19,M,6660,2005,dinheiro
Laura,Martins,41,F,1061,2013,debito
Gabriel,Souza,60,M,5350,2007,debito
Arthur,Santos,31,M,5392,2018,dinheiro
Sophia,Ribeiro,63,F,2853,2007,credito
Heitor,Alves,33,M,7104,2005,dinheiro
Gabriel,Souza,19,M,1365,2008,debito
Laura,Ribeiro,51,F,9596,2010,dinheiro
Davi,Ferreira,26,M,9223,2020,dinheiro
Miguel,Santos,21,M,2702,2011,debito
Alice,Silva,35,F,7126,2016,dinheiro
Gabriel,Pereira,66,M,2533,2015,dinheiro
Gael,Ferreira,42,M,3305,2007,credito
Arthur,Ribeiro,43,M,1155,2014,credito
Heitor,Rodrigues,62,M,9992,2008,dinheiro
Heitor,Maia,56,M,9306,2016,debito
Theo,Souza,64,M,2436,2017,credito
Helena,Silva,42,F,6179,2020,debito
Heitor,Rodrigues,68,M,2959,2018,dinheiro
Valentina,Rodrigues,38,F,2274,2018,debito
Sophia,Alves,41,F,5784,2011,debito
Helena,Alves,51,F,1177,2018,debito
Laura,Ferreira,28,F,5463,2018,dinheiro
Davi,Rodrigues,36,M,9182,2014,credito
Bernardo,Santos,30,M,3853,2006,debito
Arthur,Gomes,40,M,5282,2018,debito
Maria,Pereira,29,F,4974,2014,credito
Heitor,Silva,50,M,2109,2016,debito
Theo,Souza,42,M,4322,2012,credito
Samuel,Maia,60,M,7524,2011,credito
Heloisa,Martins,21,F,8219,2016,debito
Alice,Alves,44,F,5900,2009,debito
Arthur,Alves,47,M,8922,2020,dinheiro
Bernardo,Ferreira,20,M,4677,2012,debito
Valentina,Maia,57,F,3715,2006,debito
Laura,Silva,34,F,9272,2005,dinheiro
Sophia,Martins,54,F,9746,2013,dinheiro
Maria,Maia,41,F,3833,2006,debito
Helena,Oliveira,22,F,4964,2008,credito
Gabriel,Alves,33,M,5548,2017,credito
Heitor,Pereira,21,M,2980,2014,dinheiro
Gael,Alves,29,M,6901,2019,debito
Miguel,Soares,53,M,7125,2005,dinheiro
Gabriel,Souza,67,M,8674,2016,debito
Miguel,Maia,39,M,1378,2008,dinheiro
Miguel,Alves,40,M,6602,2010,credito
Davi,Pereira,26,M,4200,2016,credito
Laura,Soares,59,F,5857,2014,debito
Miguel,Soares,42,M,3615,2014,dinheiro
Arthur,Silva,37,M,4989,2017,credito
Alice,Soares,20,F,5293,2010,credito
Gael,Silva,60,M,3922,2012,credito
Valentina,Ferreira,48,F,8595,2010,debito
Maria,Souza,50,F,8813,2016,dinheiro
Sophia,Silva,43,F,4518,2009,debito
Alice,Gomes,61,F,7886,2011,dinheiro
Gael,Soares,59,M,8459,2012,credito
Valentina,Oliveira,42,F,7754,2009,dinheiro
Gabriel,Souza,43,M,4663,2011,credito
Alice,Oliveira,43,F,4966,2016,debito
Davi,Rodrigues,51,M,1739,2015,dinheiro
Arthur,Alves,70,M,2946,2019,dinheiro
Helena,Santos,46,F,3224,2018,dinheiro
Sophia,Santos,63,F,1948,2010,debito
Bernardo,Alves,60,M,1458,2011,debito
Gabriel,Soares,28,M,6023,2008,dinheiro
Sophia,Alves,65,F,4907,2008,debito
Bernardo,Santos,59,M,8527,2011,debito
Valentina,Soares,51,F,1413,2020,credito
Arthur,Ribeiro,55,M,5047,2014,credito
Arthur,Silva,23,M,6131,2013,debito
Laura,Oliveira,49,F,6102,2010,credito
Theo,Santos,31,M,3249,2008,debito
Heloisa,Alves,25,F,1694,2014,debito
Bernardo,Soares,57,M,8930,2008,credito
Theo,Martins,30,M,7219,2010,dinheiro
